Unnamed: 0,ligand,homo,lumo,dipole,rh_charge,rh_LP_1_occ,rh_LP_1_eng,rh_LP_2_occ,rh_LP_2_eng,rh_LP_3_occ,rh_LP_3_eng,rh_LP_4_occ,rh_LP_4_eng,bite_angle,homo_no_rh,lumo_no_rh,dipole_no_rh,r1_nbo,r2_nbo,r3_nbo,r4_nbo,bridge_nbo,p1_nbo,p2_nbo,c1_nbo,c2_nbo,c3_nbo,c4_nbo,p1_nmr,p1_nmr_aniso,p2_nmr,p2_nmr_aniso,p1_rh_bond_occ,p2_rh_bond_occ,p1_rh_bond_eng,p2_rh_bond_eng,p1_rh_antibond_occ,p2_rh_antibond_occ,p1_rh_antibond_eng,p2_rh_antibond_eng,p1_r1_bond_occ,p1_r2_bond_occ,p2_r3_bond_occ,p2_r4_bond_occ,p1_r1_bond_eng,p1_r2_bond_eng,p2_r3_bond_eng,p2_r4_bond_eng,p1_r1_antibond_occ,p1_r2_antibond_occ,p2_r3_antibond_occ,p2_r4_antibond_occ,p1_r1_antibond_eng,p1_r2_antibond_eng,p2_r3_antibond_eng,p2_r4_antibond_eng,p1_bridge_bond_occ,p2_bridge_bond_occ,p1_bridge_bond_eng,p2_bridge_bond_eng,p1_bridge_antibond_occ,p2_bridge_antibond_occ,p1_bridge_antibond_eng,p2_bridge_antibond_eng,c1_rh_dist,c2_rh_dist,c3_rh_dist,c4_rh_dist,p1_c1_dist,p1_c2_dist,p2_c3_dist,p2_c4_dist,p1_bridge_dist,p2_bridge_dist,p1_angle_sum,p2_angle_sum,rh_p1_bridge_angle,rh_p2_bridge_angle,r1_p1_rh_angle,r2_p1_rh_angle,r3_p2_rh_angle,r4_p2_rh_angle,r1_p1_bridge_angle,r2_p1_bridge_angle,r3_p2_bridge_angle,r4_p2_bridge_angle,p1_nbo_no_rh,p2_nbo_no_rh,r1_nbo_no_rh,r2_nbo_no_rh,r3_nbo_no_rh,r4_nbo_no_rh,bridge_nbo_no_rh,p1_nmr_no_rh,p1_nmr_aniso_no_rh,p2_nmr_no_rh,p2_nmr_aniso_no_rh,p1_LP_occ_no_rh,p1_LP_eng_no_rh,p2_LP_occ_no_rh,p2_LP_eng_no_rh,p1_r1_bond_occ_no_rh,p1_r2_bond_occ_no_rh,p2_r3_bond_occ_no_rh,p2_r4_bond_occ_no_rh,p1_r1_bond_eng_no_rh,p1_r2_bond_eng_no_rh,p2_r3_bond_eng_no_rh,p2_r4_bond_eng_no_rh,p1_r1_antibond_occ_no_rh,p1_r2_antibond_occ_no_rh,p2_r3_antibond_occ_no_rh,p2_r4_antibond_occ_no_rh,p1_r1_antibond_eng_no_rh,p1_r2_antibond_eng_no_rh,p2_r3_antibond_eng_no_rh,p2_r4_antibond_eng_no_rh,p1_bridge_bond_occ_no_rh,p2_bridge_bond_occ_no_rh,p1_bridge_bond_eng_no_rh,p2_bridge_bond_eng_no_rh,p1_bridge_antibond_occ_no_rh,p2_bridge_antibond_occ_no_rh,p1_bridge_antibond_eng_no_rh,p2_bridge_antibond_eng_no_rh,p1_LP_s_occ_no_rh,p2_LP_s_occ_no_rh,Vbur%_1.0,NE_1.0,NW_1.0,SE_1.0,SW_1.0,Vbur%_2.0,NE_2.0,NW_2.0,SE_2.0,SW_2.0,Vbur%_3.0,NE_3.0,NW_3.0,SE_3.0,SW_3.0,Vbur%_4.0,NE_4.0,NW_4.0,SE_4.0,SW_4.0,Vbur%_5.0,NE_5.0,NW_5.0,SE_5.0,SW_5.0,Vbur%_6.0,NE_6.0,NW_6.0,SE_6.0,SW_6.0
250.0,MS-54,-0.27786,-0.15726,1.3705,-0.3797,1.98328,-0.30242,1.95247,-0.357,1.80284,-0.31696,1.79465,-0.32064,93.228768,-0.18283,-0.03863,3.6496,-0.34785,-0.67775,-0.66037,-0.34541,-0.73548,1.09106,1.0903,-0.17388,-0.16577,-0.16424,-0.17491,303.0337,62.0627,306.777,74.9982,1.89446,1.88529,0.52053,0.51247,0.27734,0.28496,0.23572,0.21307,1.95901,1.95403,1.94722,1.96158,0.68291,0.65806,0.64501,0.68757,0.05836,0.07213,0.07486,0.06943,0.09038,0.05878,0.05486,0.09764,1.94101,1.95457,0.62169,0.63998,0.07279,0.05837,0.03799,0.05169,2.275338,2.244893,2.252694,2.278034,4.597235,4.543769,4.556436,4.609353,1.921427,1.897022,315.19692,320.453668,94.368516,94.803413,116.272443,127.708195,113.340153,126.508516,105.132982,105.637276,105.365821,111.385407,0.80206,0.80751,-0.33688,-0.69777,-0.67786,-0.33553,-0.76217,237.4397,129.3506,232.8965,104.7049,1.92804,-0.34287,1.89926,-0.32732,1.9587,1.95099,1.93662,1.96104,0.5435,0.50782,0.50278,0.53985,0.03595,0.05189,0.04585,0.0568,0.21405,0.19573,0.17869,0.22654,1.93446,1.95339,0.49266,0.5113,0.04898,0.0404,0.1628,0.17423,49.7,47.1,39.390519,38.939052,39.841986,39.841986,38.939052,41.906637,41.141529,43.155992,41.580579,41.74845,43.415711,39.745977,48.409565,41.030989,44.476311,45.390572,40.376141,49.079821,45.326175,46.78015,44.05096,36.697045,46.913532,47.805966,44.787298,40.167128,30.643567,43.477709,45.1059,41.441335
251.0,MS-55,-0.30033,-0.15828,0.5258,-0.40496,1.98034,-0.30349,1.95072,-0.35493,1.80924,-0.31878,1.80772,-0.31822,93.839726,-0.17835,-0.03653,4.3029,-0.3376,-0.35099,-0.34622,-0.35875,-0.75256,1.13449,1.13066,-0.1864,-0.15452,-0.17451,-0.16535,275.7507,47.3879,281.5683,73.5168,1.87401,1.87602,0.50879,0.50913,0.28162,0.28209,0.28591,0.29359,1.95807,1.95784,1.95717,1.96111,0.68151,0.68483,0.68143,0.6905,0.06451,0.06418,0.06811,0.05662,0.0965,0.09876,0.09629,0.10251,1.94507,1.94415,0.63564,0.6339,0.07579,0.08127,0.04696,0.04327,2.292996,2.265041,2.26245,2.290473,4.611604,4.50638,4.564606,4.56099,1.910403,1.916203,322.928041,323.777545,95.377144,95.119527,120.035501,117.865524,116.071304,120.586349,108.300386,110.502684,107.65879,109.476536,0.84486,0.84073,-0.32252,-0.33532,-0.32605,-0.34826,-0.77548,190.912,153.7832,213.4002,122.397,1.86947,-0.32041,1.87328,-0.31917,1.95954,1.95484,1.95718,1.96012,0.53881,0.54631,0.54046,0.55129,0.04963,0.04201,0.05184,0.036,0.22296,0.21952,0.21911,0.2227,1.93643,1.9362,0.50731,0.5059,0.05179,0.05585,0.16806,0.16392,45.14,44.74,41.591422,41.422122,41.760722,41.760722,41.422122,43.54016,42.574897,42.729855,45.028409,43.827479,45.266873,44.390644,39.313915,49.236442,48.12649,46.089628,46.089628,40.866489,49.931724,47.470672,43.757687,44.604396,40.426035,46.315159,43.685157,40.091501,41.967436,37.981314,40.97374,39.443512
252.0,MS-56,-0.30242,-0.16028,3.7018,-0.39806,1.98207,-0.30737,1.95135,-0.35729,1.8065,-0.32432,1.80227,-0.316,95.482448,-0.18175,-0.0365,5.0852,-0.34707,-0.34445,-0.34692,-0.35148,-0.76453,1.13738,1.13243,-0.18044,-0.156,-0.15733,-0.17824,285.5595,98.9772,287.5326,65.9436,1.8768,1.87744,0.51835,0.5123,0.27793,0.27672,0.28135,0.27575,1.95944,1.95959,1.9597,1.95816,0.68667,0.68877,0.68499,0.6859,0.06366,0.06085,0.06592,0.06292,0.09473,0.09245,0.09735,0.09248,1.95401,1.95652,0.64901,0.65074,0.06113,0.06106,0.05326,0.05509,2.288791,2.251333,2.253561,2.292982,4.60122,4.510131,4.520425,4.614498,1.890425,1.889879,321.666001,322.748102,94.632304,94.393223,122.292836,116.799439,121.500373,117.267431,104.558901,111.330874,110.243499,108.233632,0.85352,0.8377,-0.33142,-0.33112,-0.32715,-0.33689,-0.78502,209.963,102.2257,212.4522,114.5923,1.86586,-0.32199,1.87354,-0.31795,1.95551,1.96093,1.9599,1.95538,0.5429,0.5492,0.53998,0.54616,0.04731,0.04158,0.04965,0.04278,0.21925,0.21676,0.22532,0.21659,1.94923,1.95268,0.52042,0.52218,0.04104,0.04195,0.17124,0.17367,44.41,44.17,41.196388,40.970655,41.422122,41.422122,40.970655,43.149535,42.277893,43.130165,42.561983,44.628099,43.474374,38.267282,46.558403,40.081198,48.990614,44.270219,39.224753,46.868599,41.220284,49.76724,42.262543,39.155971,42.061903,41.641702,46.190596,38.197651,37.189442,36.995782,38.554583,40.050796
253.0,MS-57,-0.30281,-0.15989,2.8689,-0.39844,1.98171,-0.30669,1.9507,-0.35768,1.80793,-0.32273,1.8005,-0.31813,94.832119,-0.18186,-0.03943,3.1783,-0.34587,-0.34521,-0.33881,-0.36547,-0.72556,1.12912,1.12863,-0.18481,-0.15364,-0.15805,-0.17863,284.0008,95.2105,286.7237,73.009,1.87485,1.87455,0.51588,0.50975,0.28016,0.27841,0.28034,0.27791,1.95915,1.95985,1.95843,1.96109,0.68725,0.68765,0.68629,0.689,0.06352,0.05947,0.07279,0.05413,0.09404,0.0935,0.09703,0.09795,1.95207,1.95351,0.64629,0.64875,0.06377,0.0703,0.04779,0.04882,2.288998,2.249787,2.253906,2.296152,4.611541,4.496089,4.522941,4.616371,1.89908,1.897579,322.073801,324.857722,94.186538,94.057476,122.421372,116.7308,120.284249,116.390105,104.495814,111.767924,109.022956,108.98469,0.84968,0.83335,-0.33276,-0.33173,-0.31699,-0.35276,-0.749,206.5286,108.643,221.851,98.0191,1.86569,-0.32276,1.86762,-0.31392,1.95573,1.96171,1.95744,1.96054,0.5444,0.54919,0.54221,0.54984,0.04811,0.04011,0.05585,0.03534,0.21892,0.21686,0.22136,0.22093,1.9467,1.9501,0.51833,0.52155,0.04298,0.04945,0.16465,0.16739,44.61,43.41,41.083521,40.970655,41.196388,41.196388,40.970655,43.191503,42.264979,42.923554,42.458678,45.118802,44.339429,41.228397,46.457837,39.339988,50.331496,45.130268,43.442369,46.963255,40.55459,49.560859,42.753106,42.17464,42.042982,41.120589,45.674214,39.177514,40.130165,37.842986,37.988117,40.748787
254.0,MS-58,-0.28162,-0.1593,2.4212,-0.40557,1.98196,-0.30433,1.95062,-0.35551,1.80855,-0.32107,1.80348,-0.31611,93.16197,-0.17634,-0.03868,2.62,-0.35048,-0.33851,-0.34112,-0.35932,-0.71797,1.11579,1.10984,-0.18563,-0.15582,-0.15609,-0.18297,274.6226,97.6263,281.7521,84.6537,1.87513,1.87893,0.51224,0.5115,0.28161,0.27936,0.27474,0.278,1.95974,1.9592,1.95767,1.96089,0.68661,0.68238,0.6832,0.6879,0.06041,0.06023,0.07168,0.05332,0.09772,0.09442,0.09564,0.09773,1.94165,1.94211,0.62676,0.62571,0.09288,0.0989,0.03828,0.03724,2.296695,2.255731,2.257528,2.300857,4.611789,4.507779,4.513822,4.621063,1.925432,1.928483,322.556301,322.685553,95.801705,95.569656,122.572007,114.775161,119.005288,118.139076,104.962902,111.280347,108.540378,107.409532,0.8342,0.82042,-0.33978,-0.32541,-0.31888,-0.34995,-0.74325,198.2146,133.4011,215.3822,131.6308,1.86815,-0.32439,1.88071,-0.32393,1.95712,1.96109,1.95684,1.96084,0.54492,0.54534,0.54202,0.55055,0.04455,0.041,0.05319,0.03448,0.2216,0.21584,0.21831,0.21993,1.93173,1.93414,0.49891,0.49932,0.06271,0.06754,0.15483,0.1541,45.69,45.62,41.422122,41.196388,41.647856,41.647856,41.196388,43.094654,42.484504,43.194731,42.639463,44.059917,45.085295,43.839392,46.435489,41.019815,49.046484,45.77191,45.605487,46.736702,41.856496,48.888958,43.256677,43.343792,42.757245,42.136798,44.788875,39.447821,40.251259,39.084312,38.829425,39.626287
255.0,MS-59,-0.2976,-0.16048,3.6856,-0.40169,1.98151,-0.30717,1.95026,-0.35803,1.80901,-0.3231,1.80192,-0.3188,94.680533,-0.18187,-0.03827,3.2543,-0.3654,-0.33454,-0.34559,-0.34608,-0.71919,1.13576,1.1287,-0.17862,-0.15906,-0.15388,-0.18433,285.9877,66.8486,285.2153,97.033,1.87148,1.87409,0.50639,0.51826,0.27983,0.28149,0.28042,0.2857,1.96093,1.95866,1.95971,1.95878,0.68938,0.68658,0.68932,0.68925,0.05407,0.07182,0.05931,0.06472,0.10126,0.0996,0.09112,0.09108,1.95345,1.9514,0.64957,0.6473,0.07288,0.0624,0.04684,0.04488,2.298327,2.255815,2.251371,2.289898,4.618351,4.527977,4.495472,4.606891,1.900301,1.901053,326.284988,322.072748,93.949876,94.260059,116.105701,119.255376,116.517142,122.616985,109.387748,109.103594,111.881218,104.461745,0.83581,0.85203,-0.35349,-0.31239,-0.33274,-0.33237,-0.742,224.7337,91.8124,208.8554,106.9137,1.86509,-0.31079,1.86431,-0.32527,1.96099,1.95803,1.96176,1.95527,0.55086,0.54248,0.55161,0.54667,0.03545,0.05486,0.03978,0.04958,0.22224,0.22338,0.21392,0.21553,1.95001,1.94589,0.52189,0.5199,0.0514,0.04162,0.16533,0.16142,43.05,44.7,41.252822,41.647856,40.857788,40.857788,41.647856,43.385201,42.639463,45.596591,42.239153,43.065599,44.756593,39.54112,50.893921,42.189362,46.401967,45.473202,40.782695,49.796723,44.41841,46.894979,43.076929,41.3571,45.730977,42.597994,42.621645,39.56608,38.158647,40.698898,40.124269,39.282507
256.0,MS-5,-0.30654,-0.16175,2.0645,-0.37627,1.984,-0.30867,1.95486,-0.35912,1.80721,-0.3216,1.79285,-0.32405,95.836181,-0.17461,-0.04161,3.3424,-0.47215,-0.47039,-0.47627,-0.47495,-0.79314,1.1176,1.09277,-0.1726,-0.17745,-0.17006,-0.17645,262.3511,90.8092,276.6843,57.6528,1.8808,1.88374,0.51659,0.51633,0.30044,0.29985,0.2265,0.22383,1.95625,1.95659,1.95737,1.95721,0.65609,0.65757,0.65373,0.65732,0.0673,0.07043,0.06624,0.07249,0.04925,0.05046,0.04753,0.04582,1.95119,1.94587,0.64976,0.64394,0.0601,0.05686,0.0386,0.03661,2.292357,2.269621,2.253933,2.271302,4.58805,4.583924,4.567073,4.603344,1.901154,1.907076,321.910735,318.377727,94.464902,93.608995,119.333175,119.861035,119.731585,121.907828,112.454411,104.586019,105.548173,106.046198,0.80922,0.81883,-0.48132,-0.47855,-0.49339,-0.49032,-0.81316,188.3376,125.0293,194.789,139.3473,1.91905,-0.32516,1.92078,-0.33691,1.96027,1.95731,1.95974,1.96171,0.49787,0.49705,0.49551,0.49773,0.04376,0.04988,0.04284,0.05353,0.1898,0.19169,0.18631,0.18866,1.94579,1.93563,0.50704,0.50241,0.04106,0.03806,0.17428,0.17329,48.28,50.17,39.785553,38.939052,40.632054,40.632054,38.939052,41.906637,41.231921,42.536157,42.62655,41.231921,45.676587,44.740763,47.120828,46.491359,44.353397,49.072838,47.878778,50.633108,48.179815,49.599652,46.860317,45.861058,48.743338,44.948125,47.888745,39.067418,38.574085,40.735634,36.979455,39.980498
257.0,MS-60,-0.30352,-0.16178,4.6334,-0.40011,1.98206,-0.30841,1.95131,-0.35841,1.80724,-0.32555,1.80346,-0.31719,95.40479,-0.18311,-0.03772,4.5022,-0.34862,-0.34461,-0.3459,-0.353,-0.75837,1.13662,1.1312,-0.17949,-0.15667,-0.15662,-0.17888,286.6612,100.826,288.1499,67.8914,1.87771,1.87741,0.52094,0.51456,0.27809,0.27694,0.27916,0.27341,1.95974,1.95946,1.95951,1.95848,0.68816,0.68997,0.68634,0.68808,0.06254,0.06126,0.06593,0.06205,0.09378,0.09128,0.09526,0.09159,1.95416,1.9567,0.64942,0.65192,0.06195,0.06257,0.05018,0.05215,2.29061,2.253047,2.255409,2.294535,4.598922,4.514376,4.519121,4.61515,1.893304,1.891703,321.435234,322.823676,94.876386,94.675206,122.210288,116.806854,120.777704,117.604291,104.296724,111.214106,110.327166,107.8994,0.85204,0.83639,-0.33407,-0.33028,-0.32599,-0.33801,-0.77875,207.9911,111.2881,212.1888,110.8984,1.86811,-0.32408,1.87279,-0.31978,1.95617,1.96085,1.9596,1.95578,0.54506,0.55001,0.54158,0.54825,0.04561,0.04184,0.04928,0.04198,0.21864,0.21549,0.22233,0.21547,1.94936,1.95285,0.52123,0.52353,0.04143,0.04297,0.1686,0.17069,44.58,44.2,41.309255,40.970655,41.647856,41.647856,40.970655,43.243156,42.407025,43.323864,42.639463,44.602273,43.562835,38.356675,46.711114,40.062574,49.120977,44.357892,39.539755,46.870151,41.18925,49.832413,42.385332,39.65974,41.980701,41.685062,46.215824,38.279854,37.691052,36.695995,38.591319,40.141049
258.0,MS-61,-0.30042,-0.16042,3.4594,-0.34032,1.98199,-0.30395,1.95354,-0.35635,1.80129,-0.31508,1.79671,-0.32309,95.845931,-0.1837,-0.05865,1.6899,-0.7065,-0.2665,-0.35247,-0.3225,-0.77585,1.11976,1.11787,-0.16846,-0.17805,-0.16737,-0.17571,252.7536,103.3751,294.7205,52.48,1.88379,1.87376,0.50989,0.50506,0.29104,0.30019,0.27287,0.25984,1.95347,1.94339,1.95815,1.95424,0.66371,0.64273,0.68895,0.67411,0.05693,0.09052,0.06342,0.06147,0.06403,0.03833,0.09883,0.08672,1.95153,1.94985,0.645,0.6449,0.05801,0.07954,0.04767,0.04486,2.282124,2.251934,2.264348,2.281704,4.600041,4.567422,4.542989,4.602744,1.897383,1.905816,315.76377,321.973057,95.162282,95.598306,119.748406,123.290672,124.307401,114.317266,103.765599,107.527028,112.320883,107.545398,0.84157,0.85098,-0.72148,-0.28325,-0.34255,-0.30993,-0.80095,166.4184,187.227,212.6399,116.6966,1.92489,-0.34922,1.87274,-0.32455,1.95169,1.94183,1.95496,1.95673,0.51941,0.48893,0.54457,0.53616,0.03299,0.06424,0.04482,0.04316,0.1937,0.16868,0.22419,0.21156,1.94632,1.94126,0.515,0.51486,0.03871,0.05488,0.1707,0.16852,50.4,45.73,40.011287,40.744921,39.277652,39.277652,40.744921,41.95829,42.445764,41.503099,41.528926,42.355372,43.677369,45.306913,43.403605,45.79857,40.200387,47.405111,48.636025,47.677053,50.403451,42.903917,47.07022,47.977043,48.535209,48.512346,43.256283,42.305207,45.509547,42.520296,41.529775,39.661209
259.0,MS-62,-0.30082,-0.15646,3.1036,-0.3301,1.9834,-0.30086,1.9556,-0.35395,1.80874,-0.31697,1.77904,-0.31613,96.548918,-0.17917,-0.05795,1.4715,-0.70655,-0.26607,-0.47299,-0.46767,-0.78314,1.12782,1.07801,-0.18087,-0.16835,-0.17106,-0.18266,244.9003,105.3322,283.5958,58.8746,1.87992,1.88396,0.51135,0.49289,0.30592,0.30722,0.24085,0.22701,1.95128,1.94251,1.95787,1.95661,0.65994,0.64054,0.64659,0.64065,0.05517,0.09455,0.06532,0.05869,0.06452,0.03626,0.06273,0.0589,1.95096,1.95027,0.64661,0.62892,0.05792,0.0619,0.05241,0.04085,2.30986,2.264676,2.236219,2.264606,4.646908,4.525355,4.555894,4.644058,1.892966,1.924454,316.641279,316.558475,96.404596,93.730607,115.795366,125.90215,127.872215,115.277023,104.111488,109.569813,107.116764,104.290741,0.84092,0.82411,-0.72097,-0.28164,-0.49058,-0.47958,-0.80685,165.0594,202.0569,195.795,152.8044,1.9226,-0.34348,1.927,-0.33723,1.95089,1.9416,1.95844,1.96016,0.51679,0.4835,0.49225,0.49478,0.03227,0.06629,0.04316,0.03802,0.19505,0.17032,0.1982,0.18659,1.94524,1.94299,0.51296,0.49701,0.03856,0.04179,0.17744,0.16776,50.07,49.98,38.544018,36.230248,40.857788,40.857788,36.230248,41.328771,39.953512,42.484504,42.432851,40.444215,44.737969,40.081198,46.092819,45.154201,47.623659,49.446807,45.195829,50.684315,49.937931,51.969152,49.193892,47.104317,50.877456,48.143389,50.650405,44.224568,45.668284,43.890426,41.308903,46.030659
260.0,MS-63,-0.30366,-0.15992,4.2724,-0.31964,1.97778,-0.31739,1.95667,-0.36263,1.8032,-0.32172,1.79245,-0.33055,101.313379,-0.19722,-0.03137,1.74,-0.35706,-0.32135,-0.3317,-0.34179,-0.88512,1.08198,1.0776,-0.17347,-0.1606,-0.15841,-0.17645,306.1222,70.4124,293.7634,136.4068,1.87194,1.87183,0.50024,0.50026,0.30772,0.30681,0.29209,0.29418,1.95306,1.95306,1.95346,1.95124,0.67946,0.67227,0.67666,0.67213,0.06567,0.0667,0.06581,0.06853,0.0794,0.07267,0.07801,0.07309,1.93822,1.93368,0.65455,0.64473,0.07431,0.07286,0.0306,0.01907,2.277711,2.243112,2.236879,2.280067,4.671675,4.602703,4.577982,4.687064,1.916538,1.927557,324.018705,326.012144,90.837396,90.544096,125.881473,114.514665,111.526435,128.566688,104.780876,113.032647,121.915127,97.421473,0.83588,0.83435,-0.34545,-0.30919,-0.32129,-0.32908,-0.90104,227.8556,91.1318,201.4966,148.3724,1.88073,-0.34028,1.88076,-0.33877,1.95425,1.95781,1.95902,1.95226,0.54134,0.53707,0.54311,0.53257,0.04682,0.05018,0.04972,0.05162,0.20128,0.19485,0.19981,0.19638,1.93181,1.92625,0.52873,0.51864,0.05309,0.05212,0.15498,0.14371,46.17,46.27,35.327314,35.214447,35.440181,35.440181,35.214447,48.108213,44.808884,53.370351,42.14876,52.104855,51.748734,46.781883,59.25581,42.435191,58.52205,54.37822,49.041028,62.134566,45.217553,61.119732,53.361215,49.61291,59.668569,46.289143,57.874239,48.380425,48.898363,51.203229,45.759898,47.660211
261.0,MS-64,-0.30035,-0.15854,3.2379,-0.30737,1.98268,-0.30211,1.95468,-0.35516,1.80823,-0.31759,1.78185,-0.3181,96.503755,-0.18437,-0.05827,1.6707,-0.7068,-0.26732,-0.34701,-0.31045,-0.77657,1.133,1.07098,-0.17357,-0.17829,-0.16771,-0.17799,248.822,104.0352,297.7137,61.8581,1.87857,1.87256,0.50787,0.48983,0.29796,0.31399,0.2777,0.25839,1.95264,1.9425,1.95575,1.95253,0.66266,0.64132,0.68238,0.66711,0.05677,0.09181,0.06698,0.06314,0.06468,0.03796,0.09746,0.08196,1.95081,1.94931,0.64725,0.63901,0.05807,0.07837,0.05201,0.04118,2.301047,2.265054,2.243452,2.260966,4.621034,4.553805,4.56253,4.633991,1.892172,1.92038,316.018505,324.631477,96.292809,93.918248,118.409181,123.647284,124.413997,112.53465,104.161975,107.617231,111.190605,107.509423,0.84263,0.83911,-0.72148,-0.28147,-0.33801,-0.30127,-0.79963,166.5954,183.5217,217.9186,110.3046,1.92318,-0.34661,1.87127,-0.32244,1.9521,1.94151,1.95309,1.95687,0.52024,0.48756,0.53973,0.53082,0.03207,0.06386,0.04965,0.04638,0.19493,0.16843,0.22143,0.20625,1.94589,1.94136,0.51684,0.51099,0.03872,0.05548,0.17434,0.16464,49.94,45.45,38.713318,36.681716,40.744921,40.744921,36.681716,41.474044,40.922004,42.394112,42.394112,40.18595,44.792908,47.545441,44.699791,46.118892,40.807509,49.130641,51.865185,49.165167,50.685867,44.806343,48.973936,51.113178,49.822617,48.860017,46.099934,44.799197,49.058914,43.492222,41.844075,44.801578
262.0,MS-65,-0.2808,-0.15918,3.3467,-0.40396,1.98215,-0.30457,1.9513,-0.35533,1.80776,-0.32117,1.80206,-0.31564,93.752636,-0.17862,-0.04376,2.3174,-0.35766,-0.34405,-0.33905,-0.3479,-0.73153,1.11644,1.11117,-0.18351,-0.15472,-0.15458,-0.18557,281.73,77.6331,278.4213,98.5261,1.87952,1.87809,0.51284,0.51265,0.27873,0.27881,0.27598,0.27504,1.96072,1.95795,1.9594,1.96006,0.68735,0.68335,0.6823,0.68465,0.05366,0.0714,0.06205,0.05762,0.09739,0.09517,0.09612,0.09928,1.94451,1.93978,0.63153,0.62383,0.09005,0.09751,0.04438,0.03895,2.300807,2.25615,2.251636,2.294359,4.624509,4.506606,4.5033,4.615723,1.915622,1.92554,322.093462,321.007092,95.773883,95.494457,117.892542,119.626089,116.396811,122.295299,107.177665,108.512973,110.86588,103.728084,0.82795,0.83307,-0.34825,-0.32263,-0.32559,-0.3397,-0.75591,213.3894,123.1996,194.8723,140.6028,1.87758,-0.3251,1.87297,-0.32803,1.9601,1.95708,1.9604,1.95783,0.55098,0.54269,0.54542,0.54438,0.03466,0.05298,0.04254,0.04141,0.21804,0.21727,0.21643,0.22148,1.93595,1.92868,0.50602,0.49811,0.06097,0.06621,0.16212,0.15707,45.45,46.19,41.196388,41.196388,41.196388,41.196388,41.196388,43.114024,42.497417,44.344008,42.523244,43.091426,44.689549,40.818683,49.534416,41.984505,46.42059,45.334321,41.380113,49.323444,43.862889,46.77084,42.779911,41.392577,45.176753,42.587746,41.962568,38.918318,38.109211,39.989115,40.012245,37.562701
263.0,MS-66,-0.30297,-0.1606,3.9076,-0.4002,1.98222,-0.30765,1.94945,-0.35886,1.81033,-0.32343,1.80238,-0.31968,94.475224,-0.18528,-0.04061,3.756,-0.35738,-0.34792,-0.34766,-0.34799,-0.83004,1.15066,1.13946,-0.18,-0.15651,-0.15646,-0.18133,283.6921,65.9465,278.332,111.4138,1.87481,1.87485,0.51697,0.51368,0.28032,0.28047,0.28135,0.27736,1.9601,1.95819,1.95932,1.95862,0.69296,0.68906,0.68524,0.68941,0.05694,0.06966,0.05942,0.06549,0.09579,0.09086,0.09215,0.09155,1.94227,1.94504,0.64929,0.64558,0.07152,0.06441,0.03855,0.03376,2.298932,2.259873,2.251095,2.288583,4.606421,4.519997,4.516206,4.603452,1.902878,1.912977,324.21687,325.841513,94.212156,93.639635,117.894709,119.348323,114.56793,122.638915,109.353561,108.613432,116.854633,104.141921,0.86646,0.85815,-0.34587,-0.32832,-0.33587,-0.33515,-0.85015,206.6556,118.4177,198.1011,126.3647,1.86456,-0.32635,1.86614,-0.32381,1.95896,1.95851,1.96142,1.95556,0.5543,0.54705,0.54762,0.54801,0.03699,0.05277,0.04088,0.05006,0.21636,0.21468,0.21431,0.21568,1.93255,1.93609,0.52123,0.517,0.04861,0.04345,0.15991,0.15661,45.14,45.01,41.591422,41.083521,42.099323,42.099323,41.083521,43.352918,42.445764,45.428719,42.794421,42.742769,44.198823,40.498361,49.821216,40.468564,46.007151,45.315313,42.671156,49.101546,42.67426,46.814288,43.627211,43.279934,45.43455,42.293684,43.500678,40.329607,39.879813,40.721575,40.107034,40.610005
264.0,MS-67,-0.30214,-0.1612,6.047,-0.40737,1.98197,-0.30637,1.95147,-0.35703,1.80925,-0.32313,1.80579,-0.31715,95.060524,-0.18046,-0.03783,4.5424,-0.35852,-0.33042,-0.34366,-0.34742,-0.73038,1.14507,1.12696,-0.18281,-0.15646,-0.15554,-0.18121,290.466,91.9202,296.2539,108.3199,1.87483,1.88117,0.5119,0.52535,0.27766,0.27857,0.26345,0.27285,1.95952,1.95884,1.95921,1.96031,0.68773,0.68294,0.6893,0.6893,0.05884,0.06496,0.06351,0.05905,0.09754,0.10041,0.08941,0.09173,1.9562,1.95328,0.64817,0.64502,0.06614,0.06286,0.04589,0.04211,2.304159,2.261726,2.256688,2.294807,4.622068,4.519747,4.511701,4.597859,1.897977,1.901722,324.224422,320.68284,95.325493,95.471861,118.595987,117.808046,117.034131,121.888677,107.65994,110.63891,110.794184,103.483231,0.83654,0.84533,-0.34259,-0.30765,-0.32826,-0.33575,-0.74905,208.8277,107.2303,213.6297,125.1665,1.87016,-0.31471,1.8751,-0.32785,1.95769,1.95919,1.96002,1.95736,0.54633,0.53892,0.54929,0.54674,0.03953,0.04662,0.04337,0.04165,0.22163,0.22605,0.21339,0.21599,1.95236,1.94733,0.51959,0.51764,0.04504,0.04158,0.16924,0.16422,43.99,45.24,41.873589,42.437923,41.309255,41.309255,42.437923,43.414256,42.858988,44.498967,42.58781,43.71126,44.215584,41.012366,49.359356,39.403308,47.087306,44.957638,41.84253,49.626032,41.499597,46.862392,43.014648,42.012236,45.892592,42.151777,42.001987,38.614336,38.709239,40.395483,39.33285,36.019774
